selector_variant,config_family,total_rows,selected_rows,abstain_rows,coverage,abstention_rate,reliability,avg_confidence,double_chance_rows,double_chance_share_selected,direct_market_rows,direct_market_share_selected,strict_1x2_rows,over_1_5_rows,over_2_5_rows,btts_rows,selected_markets_count,quality_score,meets_v18_3_2_targets,strict_1x2_min_confidence,over_1_5_yes_min_confidence,over_2_5_min_confidence,btts_no_min_confidence,double_chance_max_excluded_probability,double_chance_share_cap,allow_btts,priority_name,priority
v18_3_2_s760_o15780_o25700_b750_dc150_capnone_reference_order_btts1,threshold_search,1947,1120,827,0.5752439650744735,0.4247560349255264,0.9008928571428572,0.8881052116071428,802,0.7160714285714286,318,0.2839285714285714,276,23,18,1,5,0.7138922288869323,True,0.76,0.78,0.7,0.75,0.15,,True,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
